samids	met1	met2	met3	met4	met5	met6	met7	met8	met9	met10	met11	met12	met13	met14	met15	met16	met17	met18	met19	met20	met21	met22	met23	met24	met25	met26	met27	met28	met29	met30	met31	met32	met33	met34	met35	met36	met37	met38	met39	met40	met41	met42	met43	met44	met45	met46	met47	met48	met49	met50	met51	met52	met53	met54	met55	met56	met57	met58	met59	met60	met61	met62	met63	met64	met65	met66	met67	met68	met69	met70	met71	met72	met73	met74	met75	met76	met77	met78	met79	met80	met81	met82	met83	met84	met85	met86	met87	met88	met89	met90	met91	met92	met93	met94	met95	met96	met97	met98	met99	met100
ind67	12.54160996	8.788236357	8.09801112	10.74669749	12.26755744	7.036106882	12.3958694	10.17497147	11.95329734	12.19525639	9.125087435	7.273479819	14.46994481	14.26843451	13.5924206	8.560392679	11.12015042	12.57923749	14.29442864	13.09129884	10.23638021	14.70281882	9.154734359	10.90755112	13.78782127	10.21076577	13.55364072	11.98527993	11.80614036	11.98518197	12.62475179	15.57869713	11.56376016	12.8565938	10.70633283	14.54730831	11.45780911	13.40340505	14.15700594	12.71392293	7.857896816	13.61397889	10.45572466	12.12044843	10.0215722	10.28406374	11.92564071	11.70494973	13.29746954	10.10764362	8.868925133	10.96634833	10.69956308	9.034196586	12.83844887	12.47472564	10.35686642	13.66741323	13.38752574	9.31118193	5.934630719	10.12513953	11.56990801	9.114144811	9.630752206	10.224289	9.039863051	7.903887847	10.04159544	10.71219508	9.816106658	11.47276912	10.91269894	9.686819853	11.35498779	11.20070249	8.084637067	10.99235851	8.647795126	10.31590458	10.93526226	9.84793193	11.17198417	12.31609316	11.67513914	12.93473898	6.740092309	6.960950184	9.344547784	12.51484539	15.22476136	10.28671463	11.19130565	11.82371664	11.13364936	11.1950258	10.62513017	13.15703393	10.9519572	12.08784011
ind68	12.89402162	8.844666081	12.05198595	7.783219574	12.6481887	12.49266266	12.22550788	14.30288769	9.559481582	11.56247272	7.232010047	8.478675612	12.7341795	10.01130394	11.69254749	7.186617512	10.72937313	5.363242486	12.50364437	12.5341638	13.40912081	13.64909865	9.780038915	7.619160903	12.8696328	11.48017795	8.128265751	11.12613008	6.334252555	13.64868267	8.667420347	11.73901059	9.376374152	9.197985693	12.15219312	12.45021646	13.0944926	11.40975706	9.717624517	13.55003068	8.261149099	10.7375673	10.9513804	13.33679047	8.992847178	13.16697277	10.5305715	9.753018036	11.20812787	10.62269913	10.62126009	7.152956649	9.388479424	14.2193195	9.776127263	10.28877285	9.890656101	14.15993238	16.26199286	11.43715938	10.58406004	9.231496032	12.87730497	10.14663349	11.15557129	13.36106818	8.921160806	10.24468618	13.21331595	12.33398059	12.98413074	9.237458446	12.91017049	12.02962258	13.30059761	14.50704053	12.04422107	9.062625569	13.09415827	11.82090865	9.960034378	11.99128684	13.42388339	10.34086546	14.631045	10.28314764	15.41844785	12.43497428	11.89623189	12.13299637	8.079907708	9.946419771	12.03992329	8.783789847	14.05135302	12.57656561	14.15286557	10.53167353	12.47862545	11.33235543
ind69	10.99641241	13.45850236	9.941622702	11.95249283	15.54996513	9.843036576	11.04222719	11.77840957	11.31903798	10.30413383	11.199914	12.24629298	9.650302677	11.59064404	12.29501681	12.62216496	7.176139244	11.66419248	10.1406963	10.4612283	12.07176125	12.73343665	14.90919939	14.10257477	9.75535031	12.37063961	13.63608195	11.76771945	14.34636537	7.887409042	12.40199098	9.829325963	10.81865856	8.732753612	11.20634246	8.581101611	11.50192936	12.42015148	10.63608558	11.18824131	13.15501641	10.29675492	11.91251472	13.59097256	11.51068762	14.12093919	12.02688133	11.74009037	11.58499742	10.07890841	10.64208907	12.15601767	10.41081031	7.906517031	13.59404404	8.570431299	11.06155415	9.246167978	9.917899358	11.84507138	6.642044656	10.20157802	10.19886656	13.58246438	10.6836822	10.07185146	13.3485986	4.917893837	6.485874259	11.84964079	13.38796471	15.31866229	7.878252727	9.671098145	15.26422713	7.368149553	9.71884893	9.90096888	13.21141354	9.769043317	14.13295002	8.671995464	10.20102422	10.69634477	12.28319285	16.13837257	10.82424881	11.93968391	7.589030389	8.597458982	11.45529624	14.2039872	13.42464377	9.213907617	11.87800021	9.380380748	12.60382762	6.101392001	7.667079955	10.36560309
ind70	12.0175267	11.99837302	9.566447957	6.912209228	10.49244984	9.491721132	12.14603286	8.659410892	13.48945284	7.446365003	15.31043718	10.32437734	11.177952	10.18292021	11.68816422	12.64565087	9.947100329	15.76800788	11.35141471	10.88143529	11.22611061	11.16596579	10.60378998	9.674845619	12.04267334	12.24224164	12.79018436	13.39999913	7.831156472	10.97623664	13.60288645	11.14038188	10.94703083	6.344798507	14.99098259	11.21093458	11.5257428	16.04718341	14.02546944	12.07889202	7.389233373	10.44376024	13.3880558	11.58962069	15.31679946	12.97483195	16.10004472	14.87044636	8.703468365	13.83738848	14.87791974	9.51419628	7.182409472	15.17091706	8.156645544	13.08528352	10.8431416	10.12717895	10.94638823	13.46562298	11.95760088	13.69055677	13.7352938	10.68730707	10.61707807	12.56764979	11.15603935	8.875240538	12.78578802	14.21192839	9.018481877	10.37575256	13.58437164	11.15852146	11.13805762	13.69910497	12.216353	11.24350474	10.57104073	7.602070797	7.62252852	15.33348462	8.359576807	7.208364276	14.33905028	14.70279931	12.96588751	10.59364776	12.06803436	9.789232499	5.800925471	8.120012716	11.43000106	11.13917639	12.25994611	10.97774274	10.99420247	12.46045887	7.588818508	13.25930354
ind71	NA	15.74854493	13.72882884	11.27575719	14.80690655	13.45775893	11.06817769	14.76360803	12.15746174	11.74662474	11.3723896	13.47014284	10.94186522	11.76806522	11.60550593	7.609957128	8.466279236	7.711740544	11.7906464	12.61627254	11.60045692	11.6552955	6.978204146	7.81285121	12.71373194	11.68949035	9.309599528	12.35039204	10.77661089	14.89221313	11.98056926	12.80598636	7.73765084	11.75960138	11.13279017	8.761377631	13.67173432	12.4746873	12.56670802	11.32794549	12.75143865	9.535893432	14.12342883	13.65527265	12.07652961	10.70734622	12.58432414	11.03650736	14.6533652	12.31158331	7.979288543	9.510502142	11.5858466	13.19963006	13.31043565	10.72727992	14.7238467	14.59146674	6.625984328	9.104006409	11.38984404	12.08053134	10.56476719	11.29156385	8.427390874	9.575047928	12.13908759	10.07640462	10.6877881	11.19372787	12.64132658	16.3083514	8.682574903	11.90737386	12.52683308	11.94704264	9.47315141	8.467268362	8.802531607	12.35630025	13.30014581	15.09582529	11.63104143	10.65205387	8.354880597	14.2676409	10.9457435	11.65478935	9.498986769	10.00678627	13.30325279	12.45048855	16.15355538	12.35124962	11.35444748	11.77549667	10.17129013	14.82781309	13.33690363	9.842602402
ind72	14.17622761	8.779603934	11.9592953	12.76299277	10.75273824	14.75951966	10.41289141	11.77767067	8.408761256	9.559766237	10.60121938	9.593972165	7.877681884	7.940187043	9.84143055	11.36916058	9.353653886	7.042851589	8.166286831	7.52959499	11.24277545	8.172813837	10.40222284	5.037569933	7.992514193	10.83666647	13.3279923	9.226702998	8.774382716	11.21253174	12.79914072	11.32372719	11.9442843	11.21055978	8.364656939	8.726415813	11.37353778	7.411509176	9.300837807	11.66855134	13.14473619	9.507338756	9.893990557	9.990665396	10.7009986	9.962047451	10.50154004	9.129330885	8.300718111	14.18074481	12.26818117	14.37152876	11.29075045	13.99257198	10.14781065	10.6553989	9.345575452	9.359697043	13.0586519	10.87585471	13.81152102	12.99502913	13.40690674	7.420495847	11.5312075	16.08675343	12.94991315	13.3169579	13.1088279	7.310660012	11.54933285	10.41186505	17.16390274	10.5325089	12.52930658	11.50393435	9.864935973	13.03096351	11.4399298	11.47476761	8.883597831	12.30640479	10.05966023	7.557239329	13.73976697	9.913438434	13.23787466	9.866439632	11.96599042	12.41815705	8.47526876	8.503893285	11.46308728	13.76190494	11.98781722	12.20534746	8.756470213	14.76840327	10.39114243	10.41625322
ind73	NA	11.09364433	10.14376545	9.974140891	12.41553609	8.864075437	12.43066634	10.81688751	10.37012044	11.12220299	6.890790567	12.27228687	13.50708622	11.30593961	14.51002369	9.756950023	12.42020825	10.84363786	10.95438299	9.685484689	13.44105725	12.7030309	10.08550827	10.09078406	12.65010955	8.883082672	11.7335214	12.4865799	9.792394071	8.501901213	9.727456419	9.454422927	11.11976121	11.87567425	13.93685432	10.4904793	11.37622219	7.013927378	9.015808001	9.414958382	9.766265104	10.6117369	14.00469503	8.863264151	6.717671881	8.873257929	11.18508623	8.339166237	11.29822595	7.800272086	8.976790611	10.41357644	12.30030572	10.4623429	11.86832767	10.04459881	14.09064169	9.890060574	9.985648604	10.33437012	11.61715895	12.51202804	9.62302663	8.336548812	12.96825889	13.40062987	11.95369921	8.21039268	13.61979701	11.02545462	9.216264273	12.48358586	12.35502606	12.34486628	12.07448765	13.86415233	10.03629889	8.427993043	9.870517601	10.65440521	10.00822835	9.030868982	11.14019683	10.54344485	6.465726839	12.22057324	8.620817775	13.17883163	10.0830952	16.00049363	10.96442813	13.54071867	10.31990314	15.68243225	7.98813122	8.051153941	11.62144244	9.757675919	11.65846124	5.237632037
ind74	12.36793183	10.90571025	NA	12.60946127	10.7135951	9.848680996	11.72410462	13.39919823	12.89219641	12.40923517	9.678612045	8.899417551	12.99499096	13.68223158	10.25480761	13.58279498	11.60191122	12.14731073	14.90656733	11.42611015	8.65753326	10.70496429	9.778880486	11.7865336	13.7680809	11.74113169	10.87101507	11.40777348	11.70441633	11.8267995	12.19143346	14.0285465	12.51921225	13.46623655	10.64034362	12.43072182	12.81586636	11.72109177	10.80431504	13.42883455	13.99492092	11.48966259	13.16464411	10.84811153	9.411448036	8.66857281	10.41634168	14.53467612	9.759536164	7.457353386	7.666044151	11.08381338	10.68953576	11.32725643	14.65775351	11.17944254	12.5396984	9.811201137	8.257406561	11.98964659	13.50205847	15.19822197	7.673746405	10.33466613	9.3471289	9.091151764	11.40837906	14.9616026	11.37338203	11.47375745	16.41452624	17.33880281	10.83873985	11.82740217	11.26478854	11.06316569	8.265847741	7.733152727	8.376487458	11.67238816	11.00295154	11.0504636	11.61689213	13.32566656	7.387701339	11.07972243	10.54399857	10.27701756	11.39001399	11.19623391	13.3219492	10.57392467	8.808653413	13.24844858	10.65510073	8.396581974	8.180716139	11.00983219	11.14215795	8.441280764
ind75	12.97686043	11.79260322	12.57925818	9.259142542	10.06057364	13.93259818	9.847894492	13.53047144	11.77959141	8.394538582	10.01330603	8.880561185	13.28953324	9.748519248	10.09807436	11.40132498	8.771620294	11.50898684	13.92357697	9.707356588	12.59560443	9.649696807	6.577898168	9.469561842	8.532287236	8.356605563	17.73334442	11.49611944	11.49324838	7.8468718	12.4592058	8.465237341	11.23700866	9.264693427	11.59831349	7.198253797	10.40222483	11.92487901	9.263519307	13.18315488	7.653458333	11.00637963	15.18866557	11.69413534	10.5050723	10.72131039	13.22967569	7.741839836	10.75324445	13.94384728	12.14574803	11.68540803	14.00814927	11.2877795	6.68156299	11.76050642	8.198678278	11.10866296	12.23095165	11.52322732	13.90589651	11.40669407	12.0280339	11.83038992	14.37376421	9.436668153	10.0886195	14.53055838	9.287890714	7.279345847	9.288483516	7.907550469	10.17881679	12.76510647	10.99289448	10.29392631	11.77555316	11.18601091	13.38366507	11.10081363	11.06177294	12.78732532	9.616053228	13.5823751	13.05246128	9.431666664	8.749223832	10.41592903	17.18944802	11.25424013	7.77575915	12.03751725	11.13502801	11.44591013	11.29593556	11.88013813	9.910387959	11.26584553	7.899479499	12.94650579
ind76	NA	14.00365182	12.38026039	11.06474466	7.362472781	11.12237584	10.79327571	8.04841643	8.390097298	11.21844246	12.32150804	11.38199008	15.72849318	8.283529596	8.63875029	9.344484456	12.49691864	11.62262615	11.10339853	12.04276278	10.7005748	12.20397844	10.4261108	11.75460668	12.0389647	10.97356348	12.77747383	11.24001333	12.82029299	11.10078237	10.96084361	14.11885917	15.68357794	9.092259525	12.1699642	12.48530584	13.4694809	14.23305871	12.49531662	14.61866694	8.045725718	12.61341617	10.61017708	9.147586079	11.28037509	13.95863013	8.994147233	10.75432069	13.00072389	12.32118943	9.708021094	8.098134934	10.09666456	5.76423024	7.657171513	7.925032517	7.053118909	9.731037994	12.24306153	6.138270595	10.09202711	5.078457629	5.820630986	5.605335994	10.78155088	12.8790014	7.168960177	7.285054218	8.313732545	7.454987064	7.083649725	8.201851383	10.14072449	9.54546852	12.52919487	11.89892104	12.1635817	7.582787518	2.792526295	9.426123438	9.727310175	6.232904431	13.39627545	12.97976268	4.608473783	9.32270712	8.275674374	9.945281012	8.708157713	11.6736028	7.224783311	13.37255686	8.690456342	6.552240037	4.102341633	5.766234002	7.688542576	8.220241779	6.495775802	7.36295515
ind77	9.468198862	12.81929798	13.73849926	12.2313188	11.80899406	12.80277793	15.37401646	11.52716531	11.75716182	13.92500149	10.11319748	11.73033954	10.03414399	10.94146625	7.247105362	14.05173384	6.333472882	14.43354367	11.00608074	12.18454396	14.57413073	9.481591111	10.46874005	11.70372629	9.711975561	8.543655631	9.317127282	10.48279146	14.3232225	12.53524652	8.161101336	9.991753586	11.4416492	9.78242421	9.510493664	11.81643646	8.918276395	13.60761784	12.89098945	12.4822149	13.00223067	11.97961078	12.34502664	11.01663818	9.966727732	11.1118689	15.89258406	12.05603751	11.30451601	14.20363426	10.51067043	8.363553461	9.389596139	8.854856017	4.663761746	9.173261347	6.992478589	10.58438153	11.479376	8.226855252	9.666936322	7.734137766	11.25052513	8.130629501	9.928956566	11.35393086	8.782251327	10.41371019	10.90016303	9.5844163	7.767021037	8.116943258	10.51782166	8.070721533	12.99808448	10.86901603	12.28670505	12.91207022	8.164716498	10.89101845	8.773687308	9.217521832	12.29256506	8.124571195	9.134597125	8.838927836	12.32204889	11.11312837	13.13976018	9.514116009	9.315128489	11.58512786	7.449000701	9.595588454	8.41359111	9.834722146	8.951532913	5.670357367	7.751570567	6.690338219
ind78	9.40732814	10.32891832	14.33480713	8.524371415	15.01137701	14.96578311	15.394553	10.77435498	13.48304418	13.3886067	12.00303181	12.41353039	13.8931007	11.15311286	11.50322574	9.551467737	14.39534375	10.52295314	11.61222904	13.60015395	10.54465435	14.54270342	12.47394472	14.18106321	12.39296336	11.48627594	12.43849214	15.284602	12.2183462	13.49210151	11.17755215	12.42060279	13.1843864	12.53472786	9.684571603	12.46972492	13.60763427	9.99710154	16.05585109	14.60581851	6.468469143	14.98158962	13.98487791	12.8521366	12.01153123	14.0656693	10.17466513	9.520522687	13.0782666	10.19229317	5.066675836	8.674560731	10.08966469	9.013858577	11.51606561	9.101040513	9.776855903	8.710424558	10.60544464	8.380325389	3.73005322	8.168496544	7.588140985	10.94717373	8.893126834	4.97431526	8.196698554	4.258456846	10.07276115	8.077438468	8.762456171	8.449522234	6.408873042	5.682291351	7.939492265	8.907591325	8.397094676	10.36222603	7.348885437	9.318567267	9.332835545	9.740813828	7.940826936	5.701826178	13.46521203	12.73227499	7.470827591	8.117133114	4.952757365	8.030857772	11.47929159	9.546917077	10.20542122	9.97882291	10.54693991	7.086404908	8.761214072	6.083246176	10.40282997	9.747547881
ind79	9.951427133	8.475755021	12.86071302	11.40495793	10.45969407	14.2851567	12.913308	11.09617563	10.80666911	11.99084285	14.28848464	8.663558684	8.8565562	12.55292895	7.605871835	14.56342252	16.2120501	13.35369645	13.57518398	11.35833971	12.71285807	9.63331455	13.11487994	12.48498128	10.17185751	11.06810761	10.67977785	9.307518401	13.11039532	9.581408834	12.04595949	11.91609785	12.31292222	11.88997267	9.714067427	13.17426126	8.550694814	11.05553642	10.4507485	12.87943485	13.57418702	9.510356724	10.6076849	14.44805061	12.65785255	12.11307361	13.94991901	11.42957482	7.521283171	13.21058894	9.33406241	7.844679567	10.35941518	11.26569746	5.507235154	11.93114015	8.473775453	11.51719707	12.34481671	11.14325878	9.280447038	8.147536342	11.30819172	5.896135364	11.35105578	12.53666726	9.126925627	7.738139538	4.942876042	8.219307603	5.292332157	7.261333957	10.65805387	10.64522234	7.667477379	10.88690365	8.480917339	9.488664208	4.879042746	12.76999574	10.58028878	11.14443551	10.71018156	7.69721153	11.41860466	6.232204005	9.663822533	9.334447346	9.977495416	8.650107828	11.63389115	7.340812263	6.542138852	10.7866859	8.538652978	10.88522725	7.951158103	12.73943748	7.653564248	9.616697911
ind80	13.6711701	12.28335284	9.423358946	11.93812834	10.44827368	9.44672828	10.10378025	12.90946699	7.54658236	8.307878389	11.77464025	10.76514963	11.73099853	10.68816523	10.10072228	8.984608937	14.83931507	13.05294077	11.41375877	10.3999944	8.848676275	11.32704996	9.703066302	11.68430487	10.72686167	12.11754171	7.476228205	9.557316428	9.044981503	6.364005498	10.37586934	13.61100707	13.28133793	10.7836773	10.00230509	12.78247099	12.53461129	9.467003828	9.793877285	9.524679529	10.49796637	11.119484	7.990723475	9.18868851	11.44019562	14.01972239	8.887396005	9.516479214	9.514059543	9.447816662	5.429747276	10.629696	9.290920156	7.506554066	12.94192943	4.072494323	10.02206906	8.077216088	10.62918251	9.680726831	6.207660866	7.985905801	8.956388423	10.11571063	5.916392239	10.66626856	8.543345514	7.064989173	8.066629132	10.39915085	9.075652587	10.39058168	5.746072834	8.409512947	9.239537681	9.952763896	9.992292483	11.69142287	5.919516424	7.802702521	11.57435118	7.18141951	8.879821211	10.31903232	7.414044662	13.15849153	6.799372148	9.790807801	9.387670174	9.776118545	7.463350036	9.257965423	9.82895309	7.544392414	13.15233629	8.145663758	9.485277001	7.371224588	7.788829014	6.043749
ind81	NA	13.13757024	NA	17.14871041	12.02190389	10.34920642	11.64642035	9.922510017	13.48309203	13.1688566	11.447475	9.209999082	12.5096118	8.489548644	10.93119831	6.969359677	11.65105219	11.97007608	11.05931272	10.65272963	11.52880338	8.482551868	7.10749509	12.83134138	8.949976321	9.065989216	11.54660164	8.665881819	9.713002019	11.00277361	12.10648835	12.19535314	15.48757273	6.734157319	13.86181682	10.41781212	6.536824933	11.58888892	9.424717654	14.96692487	12.95665433	12.11852223	10.93191544	5.39481051	11.3302655	9.344961769	12.99651344	7.650485116	10.9463439	11.89758823	9.127784465	13.12191062	8.976450098	9.637798299	11.20668143	10.91035916	7.909309246	10.29585604	9.830385027	7.659162668	12.11735692	10.03057476	9.904448151	11.43134546	10.41175388	9.039561174	10.20579139	10.92934266	10.03544405	6.745613992	12.58789722	13.30091275	11.02919013	7.456497677	7.444147022	11.71294902	10.13096053	6.977443152	8.541927704	8.066948281	10.62571928	6.999139942	9.757266244	6.884333723	8.331964706	8.821537578	7.972160676	8.077430879	10.99801041	10.9436667	10.05350772	10.65605846	11.20997228	12.02447815	9.529424417	7.795347582	9.616826048	10.63391796	10.06064845	5.899571288
ind82	10.56262767	11.15493931	12.24557024	10.25893251	11.26347783	12.90108317	10.64340498	11.50077293	12.26566029	16.77832093	9.249733545	12.70428971	9.545677518	11.74385301	10.01107325	8.39135364	12.4783584	12.43299881	9.743329192	12.33811729	6.885513422	7.309875508	13.09108074	9.577512744	8.862688409	10.17473505	11.59836744	11.24708612	9.376856956	11.12315468	10.07502012	8.681361219	8.880362605	10.38780769	5.994902218	10.6812216	9.076909725	9.169143199	8.575857618	10.91091596	11.76274082	12.98245279	10.49690348	11.7443483	8.97921248	10.87358053	9.1665321	9.802370913	9.376069825	12.41472371	5.414250085	8.786593614	6.65690551	8.930786296	6.485929249	8.99530094	8.891578521	11.27010475	8.211270156	7.416850178	8.977847218	8.961474315	10.50068868	9.616911742	7.270940244	6.139774095	8.241134096	7.361908305	4.061106413	9.399013773	8.000409052	10.23377626	9.200690045	9.62294528	8.933108403	9.317074714	6.913336658	6.941679558	10.78219493	5.66866017	10.08581563	6.651470478	11.51861753	8.494174313	7.109956367	6.274210149	7.314059847	8.079047569	6.126111152	6.557143305	9.629343127	8.212474616	8.04883265	10.53796806	8.094783666	12.09774082	10.26294488	8.872262625	10.27540342	5.385280999
ind83	12.67594908	NA	8.826786331	8.170320326	8.431680507	8.988666722	13.71887261	11.90454961	7.619714223	11.92123064	10.25745946	9.584855963	9.167748291	9.304231711	11.35771826	10.51187849	11.65964091	10.55119974	11.32923903	10.70954821	11.66461555	12.30523472	11.29258102	11.2696316	9.651223834	12.95119696	13.00207878	9.322960014	10.48151422	9.954156308	9.800285056	10.11844531	11.27156642	10.60642854	6.173218966	7.950814537	11.75815618	6.121753802	10.68663387	10.09327295	10.21077976	10.48733267	7.874276869	13.08432803	8.64082549	10.769597	6.589817542	13.48399985	9.701752083	12.30367177	8.415744505	8.116709747	8.516500914	9.220581951	9.75834641	5.768686505	11.35861439	9.573760862	7.056670238	9.274791388	10.45540559	9.703116225	10.13074633	6.534366238	6.072635296	8.561704489	6.538149172	8.377089856	4.947809592	9.459560872	9.412933158	13.03766129	8.184630644	9.59388036	10.4727559	7.745965597	9.398416082	9.752629329	9.543124818	8.328751335	9.352132916	8.637241577	8.328003071	6.683192789	6.862603607	8.055457237	7.890408897	10.02362881	7.930459846	9.877716514	11.70996997	9.979573742	8.846967536	8.978722797	6.512954435	8.08491422	9.641499368	8.029104558	11.81579299	6.767036847
ind84	9.75506835	8.672647951	9.773317895	13.10472892	12.44335905	8.102868895	10.85204146	12.79974254	12.80872635	11.09418249	10.40795701	10.53030474	11.19064509	9.878353348	10.7388509	11.31858642	12.47831843	13.39263116	9.246512325	8.626502912	11.0187924	11.5621389	11.78151326	11.07506209	11.29307648	14.16327567	12.70079483	12.66274196	11.40749982	13.38411683	13.58778376	10.42659711	13.06145084	14.78472579	14.67589983	10.77689048	11.85492475	12.86110688	15.86785009	12.14537324	12.84243513	13.57707539	12.38028772	13.88845399	7.595662189	13.05420892	12.19164265	10.08128758	13.71854843	10.34326106	10.77815817	7.516957847	7.621313985	6.520644502	7.050320929	7.658089209	7.982393615	12.08876296	10.22424486	6.431931149	10.24678864	6.270190584	8.317670517	5.249874484	11.07970663	9.64502295	7.372104631	8.935931228	9.1982091	6.657530867	9.027433822	7.646069739	9.640323069	11.16624255	10.56147537	5.230216072	8.826740726	11.51408605	9.786727767	7.286460328	10.07873273	8.794908296	8.909605886	10.44761877	10.21500911	8.762920124	11.24501173	12.23129805	11.1109443	9.534360909	10.86712957	11.42266061	9.36465834	7.063368791	8.072334062	7.103517966	10.60747517	8.546403314	7.706302733	10.67384517
ind85	10.24186374	12.30410069	11.71643796	11.78567518	12.56399084	10.96963473	11.38441441	10.49365052	9.307969107	7.452973914	8.242373202	8.329724672	8.213004347	12.50974522	9.385367113	9.488950054	10.58041549	11.25274387	10.18655965	9.040067385	9.261154197	12.8441202	12.41372516	13.7782052	12.12720789	15.72009109	7.874129558	9.306403298	10.86807995	8.798570586	6.786070589	9.368497725	9.32233764	14.13951434	9.928034629	7.404765074	14.283332	8.718169166	9.086606279	8.485887162	13.69412301	8.689473594	10.09264673	9.650053277	7.645183686	9.826856293	10.26120116	12.55396259	8.365160704	8.298075169	11.35910332	6.752810572	8.7752227	10.86783075	11.21156379	9.814718302	10.13261019	6.056028823	11.42770353	8.950403853	10.93091562	6.699360284	7.734862967	3.428664044	12.56639787	11.22362365	8.890828668	5.970178271	6.753769187	8.096324371	10.8701006	10.60671797	10.6675103	10.43734614	9.224605933	10.55217464	8.421792109	8.587606232	6.9956153	8.663997941	9.892277566	8.209942543	5.735448801	6.697461433	8.311302535	8.513716693	10.53861248	11.94822256	11.86719849	10.42566017	9.811203326	8.20172194	11.26098469	9.959334817	14.44723217	10.40790493	9.722712968	9.253251431	12.00424498	8.869891429
ind86	NA	NA	12.02143911	12.4245981	11.63224386	10.98415001	14.42726401	12.17211089	10.28657825	11.08213677	9.829392188	12.83470839	10.60795252	13.07430233	11.98924245	9.897625712	9.274802814	10.99687801	12.33846963	9.25705141	14.51355364	10.61627417	8.242662198	9.340687982	10.616412	11.36887467	12.41066239	10.84734243	13.39551048	9.506752421	12.19337311	10.85137696	8.449353712	12.48478062	13.43327347	12.00804078	12.59416457	10.91974059	6.994315116	12.54322795	13.35846495	11.28759405	11.34742389	11.77379622	9.69595235	11.33285296	12.23391469	8.133894697	8.962264807	12.95567448	8.350373638	11.52855565	10.04164044	8.839731614	8.291884949	6.596641176	9.365023042	7.595151134	6.842839826	9.059776771	9.822775037	9.237543266	9.600425078	9.888070232	9.242240639	8.697983456	10.13531089	12.9968909	10.98391162	8.739237029	9.479195177	5.115898743	7.466907049	12.78579809	11.47049886	10.14484402	10.2211267	10.25683064	11.57271678	10.50220213	10.86999557	11.68490328	8.932473449	8.233027555	8.48246535	10.33226946	9.505208267	8.670868956	11.1619737	7.150539609	8.529193637	8.955481031	8.346619942	8.065928526	8.298373765	9.653352732	10.06802481	7.518818134	7.999630043	8.575630466
ind87	10.93606486	11.39884069	9.393150799	10.07209875	11.10601637	9.885328627	11.62948349	14.0081299	12.81324482	11.18759593	13.2654073	15.98387602	12.64331389	7.735382282	12.44420956	13.73342028	9.651826508	10.99708648	12.59294294	11.53165993	12.74293688	11.03628396	14.48600398	13.85684955	11.006699	13.22035564	8.124418142	10.43084375	13.63485854	12.24947338	13.17005635	12.8272181	14.75911307	9.787012	11.71987088	9.762524877	10.33056006	13.4112865	12.99548317	13.89569578	7.988552883	12.20983923	10.80731641	9.097285937	14.41667026	13.30823557	13.23835929	14.59891238	13.07950523	12.4756999	8.63298082	7.628962331	8.858716401	9.421038233	5.591482869	6.917226192	8.888640838	7.203301217	6.365476587	9.448683071	11.22777337	11.01976444	2.382940523	9.052295715	8.974379918	7.943273646	8.479751252	9.615909127	12.01663711	9.509535565	6.732152818	6.598960849	6.676874719	4.116705642	9.492607985	10.88040105	10.35435629	10.12738877	7.151621519	7.8908229	8.084337201	10.14363025	5.240712032	8.986847553	5.359002376	10.3544158	8.700794318	7.557019001	7.481495123	5.912268785	8.451795887	8.050705353	8.97331407	7.046773478	8.968602921	10.53331363	8.644694134	7.110225983	7.712750308	7.603618269
ind88	14.13210624	8.13397156	NA	10.79562009	13.02974099	8.184268182	11.679972	11.27875747	6.85242391	12.19037349	12.1366991	10.66683208	12.3020933	9.577504232	10.55671154	11.68336108	12.11759113	13.89954913	13.03890576	8.681216138	14.48569768	8.743045805	14.25177935	10.57591263	10.27403848	11.00412075	13.64500571	12.85322551	8.601118267	12.98234663	11.33127637	14.1536117	11.00647441	11.44450315	9.352003369	13.01461892	7.496862269	10.57028063	8.351030671	14.0934254	10.07438475	9.296501637	11.69326799	11.62461418	10.31659549	15.09082561	13.23349669	12.46337398	9.753278319	8.076152628	6.309205922	9.054398154	9.424766158	6.914408803	7.91166566	9.512157039	5.692852258	13.43440399	10.35007967	2.760916957	8.914041172	8.114112742	3.298919002	9.839408974	7.246449128	10.61966622	11.7072124	7.04236671	10.32361602	6.837570202	10.1708985	8.728856257	8.370373951	6.548812863	8.141817174	6.542519056	7.019114255	8.974526012	10.98053397	9.337583044	8.374830459	7.650483257	8.614978176	9.178552822	11.6322168	8.748660714	6.468188753	8.354426461	8.353500215	10.09901467	5.129988962	8.933670791	8.718695374	6.430836678	8.039118986	6.044863808	7.97806324	8.074852146	11.74115606	10.62455353
